,STATE,DISTRICT,Storage name,Address,Manager Name,capacity,Longitude,Latitude
180,Andhra Pradesh,East Godavari,V. N. Lalithananda,"Pedakara Agraharam Village, Bandara Mandal , Machalipatnam",,4769.62,81.1302716,16.1808917
181,Andhra Pradesh,East Godavari,V.K.Agarwal,"Chollangi Village , Kakinada",,4769.62,82.2474648,16.9890648
182,Andhra Pradesh,East Godavari,Valluri Satyanarayana,"Yanamdala Village, Ramachandrapuram Mandal",,1800,79.4028639,13.5262282
183,Andhra Pradesh,Guntur,A. Rahman Khan,"Kantheru Village, Tadikonda Mandal",,12877,76.840383,16.7553661
184,Andhra Pradesh,Guntur,A.Subrahmanyam Raju,"Karlapalem Vilage, Bapatla",,4769.62,80.4671375,15.9039445
185,Andhra Pradesh,Guntur,Achyutharama Rural Godown ( D. Achyutaramaiah ),"Narasayapalem Village, Baptala Mandal",,126,80.4681844,15.9040102
186,Andhra Pradesh,Guntur,Alapati Lakshmi Suseela And Alapati Poornachandra Rao,"Nagrjupalem Sivaru, Tumuluri Village , Kollipara Mandal, Guntur District",,190.957,80.0087746,16.3905692
187,Andhra Pradesh,Guntur,"Alla Veema Reddy, S/O Kutumba Reddy & Alla Uma Maheswar Reddy, S/O Veema Reddy","Door No. 7/99, Kollipara GP, Kollipara Road, 7th Ward , Kollipara Mandal, Guntur",,200,80.4365402,16.3066525
188,Andhra Pradesh,Guntur,Aluri Rajendra Prasad,"Kavulu, Cherukupalli Mandal",,150,76.5892774,16.4821896
189,Andhra Pradesh,Guntur,Amaralingeswara Cold Storage Pvt Ltd,MACHARLAROAD NADIKUDI VILAGE DACHEPALLY MANDAL,Vankayala1 Satyanarayana,6000,79.7068596,16.5879495
190,Andhra Pradesh,Guntur,Amaravathi Cold Storage,"578/3, LAAPURAM, NEAR MIRCH YARD ANKI REDDY PALEM",Srinivadarao,6636,80.4107139,16.2864231
191,Andhra Pradesh,Guntur,Amcyard,AMC YARD,Venkatharathnam,,,
192,Andhra Pradesh,Guntur,Amulya Cold Storage m,DNO9-82 NH-5 LALPURAM BY PASS ROAD,Venkateswrao,4099,80.2219261,13.1425492
193,Andhra Pradesh,Guntur,"Andhra Pradesh State Ware Housing Corporation, Hyderabad","Survey No.322/1, 2, Tadepally, Guntur District",,1443.84,80.0087746,16.3905692
194,Andhra Pradesh,Guntur,Ankamma Rural Godown ( Prathipati Ankamma Chowdary ),"Narasayapalem Village, Baptala Mandal",,123,80.4681844,15.9040102
195,Andhra Pradesh,Guntur,Ashok Rural Godown ( Devarapalli Ashok Babu ),"Narasayapalem Village, Baptala Mandal",,126,80.4681844,15.9040102
196,Andhra Pradesh,Guntur,"Avuthu Ramachandra Reddy, S/O Venkata Subba Reddy","Nagarjunapalem, Sivaru, Tumulru Village, And Kollipara Mandal, Guntur District",,111,80.0087746,16.3905692
197,Andhra Pradesh,Guntur,Avuthu Swarajyalakshmi,"S.No.443/B-5, Door No.7-140/B, Thumuluru Village, Kollipara Mandal, Guntur",,108.74,80.4365402,16.3066525
198,Andhra Pradesh,Guntur,"Avuthu Vijaya Lakshmi ,W/O Srinivasa Reddy & Avuthu Srinivasa Reddy S/O Satish Reddy","R&B Road From Kollipara To Gudibandivaripalem Road, 2nd Ward, Kollipara Village And Mandal",,600,80.749466,16.2872181
199,Andhra Pradesh,Guntur,B Savita,Nadikudi,,4769.62,79.7068596,16.5879495
200,Andhra Pradesh,Guntur,B Sita Devi,Nadikudi,,4769.62,79.7068596,16.5879495
201,Andhra Pradesh,Guntur,B Srinivas Raju,Nadikudi,,4769.62,79.7068596,16.5879495
202,Andhra Pradesh,Guntur,B. Cidambaram Babu,"Kondrupadu Village, Parthipadu Mandal",,9539,82.1917781,17.2294723
203,Andhra Pradesh,Guntur,B. Koti Reddy,"Penumuli, Dugirala Mandal",,419,77.070837,16.6775836
204,Andhra Pradesh,Guntur,B. Koti Reddy,"Nambur, Pitakakami Mandal",,387,,
205,Andhra Pradesh,Guntur,"Bandarupalli Lakshmi Parvathi, W/O Sambasiva Rao","Door No.102/10, Doppalapudi Village & Post, Ponnur Mandal, Guntur",,338.18,80.4365402,16.3066525
206,Andhra Pradesh,Guntur,Bapatla,Bapatla Market Yard,,1000,80.4936204,15.9164161
207,Andhra Pradesh,Guntur,Bhagwaty Cold Storages,"169/AG T ROAD, ANKIREDDYPALEM",G Radhica,,80.3923079,16.2876751
208,Andhra Pradesh,Guntur,Bhubaneswari Agri Processing And Marketting,Thatapudi,,7481,81.9002728,16.7632792
209,Andhra Pradesh,Guntur,Boina Venkateswarlu,"Jammulapalem Village, Baptla Mandal",,250,80.4681844,15.9040102
210,Andhra Pradesh,Guntur,Bommidala Cold Storage,NH-5,Ramnamurthy,,77.1031998,31.0306204
211,Andhra Pradesh,Guntur,Bonthu Chandrasekhara Reddy,Kollipara Village & Mandal,,172,80.749466,16.2872181
212,Andhra Pradesh,Guntur,Boppudi Cold Storage Pvt Ltd,NH 5 BOPPUDI VILAGE CHILAKALURIPET MANDAL,Kumar,3200,80.1656205,16.0948008
213,Andhra Pradesh,Guntur,Brahmari Cold Storage,ANKIREDDYPALLI,Nagaraju,7943,79.0072883,15.3960875
214,Andhra Pradesh,Guntur,C R Cold Storage Pvt Ltd,nan,Shri K Ramesh Krishna Chandra,9875,,
215,Andhra Pradesh,Guntur,C.R Cold Storage,"NH 5 YODLA PUDU( VI,M)",Ravichandra,,,
216,Andhra Pradesh,Guntur,CHILKALURIPET,nan,C.C.J.Mathew,24370,,
217,Andhra Pradesh,Guntur,Ch. Venkata Lakshmamma,"R S No.346/1, 346/2, 346/3, 345/1, 345/2 At Govada Gram Panchayat, Cherukupalli Mandal Guntur",,718.59,80.6805413,16.0493704
218,Andhra Pradesh,Guntur,Chandramukhi Cold Storage,ANKIREDDY PALEM NH-5,Chandramouli,,83.9275643,18.3159269
219,Andhra Pradesh,Guntur,Chandu Vani & Chandu Koteshwara Rao,"Panchayati Road, Burripalem Village, Tenali Mandal",,264.917,80.6495483,16.2381344
220,Andhra Pradesh,Guntur,Chilakaluripet,"New Market Yard, Chilakaluripet",,2000,80.1656205,16.0948008
221,Andhra Pradesh,Guntur,Chilakaluripet Cold Storage Pvt Ltd,NH5 TATA PUDI VILAGE CHPETA MANDAL,Ramarao,8000,80.1655471,16.0944603
222,Andhra Pradesh,Guntur,Chilakaluripet Cold Storage Pvt. Ltd,Murkipudi,,6921,80.1037721,16.0403202
223,Andhra Pradesh,Guntur,DUGGIRALA,nan,B.Vijaya Singh,10100,,
224,Andhra Pradesh,Guntur,Dasu,ANKIREDDY PALEM NH-5BY PASS ROAD,Syam,8086,-71.5723953,43.1938516
225,Andhra Pradesh,Guntur,Davuluri Rama Rao,Komerapudi/Guntur,,179.22,80.2113385,16.3530387
226,Andhra Pradesh,Guntur,Desu Mohan Samudriah,"Ipuru, Kollur Mandal",,370,,
227,Andhra Pradesh,Guntur,"Devarapalli Anil Babu, S/O Satyadasu","Narsayapalem Village, Bapatla Mandal",,140,80.4681844,15.9040102
228,Andhra Pradesh,Guntur,Dhanalakshmi Cold Storage,NEAR MIRCH YARD,Ramulu,1675,,
229,Andhra Pradesh,Guntur,Dhanalakshmi Cold Storage,"OPP.MIRCHI YARD,LALPURAM, LINK ROAD",KRKSastri,5060,,
230,Andhra Pradesh,Guntur,Dhanekula Cold Storage,BY PASS JUNCTION,Sridhar,,75.8043655,11.2367864
231,Andhra Pradesh,Guntur,Dhanyalaxmi Cold Storage Pvt Ltd,GURAJALA VILAGE MANDAL,V.Suresh,5000,79.6371314,16.5580212
232,Andhra Pradesh,Guntur,Driveway Cold Storage,LALPURAM NH-5 PROGRAM BY PAS,A Subbarao,4510,80.4494344,16.2868497
233,Andhra Pradesh,Guntur,E. Kanaka Reddy S/O Venkata Reddy,"D.No.1-36, Ward No.1, Survey No.123 A3, Tsunduru Gram Panchayat & Mandal, Guntur District",,139,80.0087746,16.3905692
234,Andhra Pradesh,Guntur,Frozen Industries,AUTO NAGAR,Prasad,,78.5831181,17.3578951
235,Andhra Pradesh,Guntur,G. Murali Krishna Reddy,Tsunduru Post And Mandal,,428,80.5833296,16.1588948
236,Andhra Pradesh,Guntur,"G. Seetharamaiah , S/O Satyanarayana","Door No. 4-118, Gayatri Nagar , Kollur Post , Kollur Mandal",,285,,
237,Andhra Pradesh,Guntur,G.S.R. Cold Storage Pvt Ltd,CHPETA ROAD LAALAPURAM PANVHAITI,Sriharirao,10000,82.0031455,16.5774798
238,Andhra Pradesh,Guntur,G.V.A.Narasimha Raju,"Karlapalem Vilage, Bapatla",,4769.62,80.4671375,15.9039445
239,Andhra Pradesh,Guntur,G.V.R Cold Storage,"NEW AMC YARD, DUGGIRALA",Surendrareddy,,80.6271912,16.3273225
240,Andhra Pradesh,Guntur,G.Vijaya Kumar Varma,"Karlapalem Vilage, Bapatla",,4769.62,80.4671375,15.9039445
241,Andhra Pradesh,Guntur,GSR Cold Storage,Ankireddy Palam,,4098.83,,
242,Andhra Pradesh,Guntur,GUNTUR,nan,M. Usha Rani,27920,,
243,Andhra Pradesh,Guntur,Gaddipati Lakshminarayana,Munipalle/Guntur,,119,80.5407645,16.1270527
244,Andhra Pradesh,Guntur,Gajula Venkateswarlu,"D.No.507-1, 3&576-3, Arumbaka Sivaru, Cherukapalle Mandal, Guntur Dist.",,318,80.0087746,16.3905692
245,Andhra Pradesh,Guntur,Ganapthi Cold Storage,MIRCHI YARD,Dhapul,3000,,
246,Andhra Pradesh,Guntur,"Gara Srinivasa Rao,S/O Bangaraiah","Survey No.62/1, Ward No.5, Vaddimukkala Village, Post Ponnur Mandal, Guntur 522 124",,157,80.4365402,16.3066525
247,Andhra Pradesh,Guntur,Giridhar Cold Storage,NEAR MIRCHI YARD,T Snehalatha,3000,,
248,Andhra Pradesh,Guntur,Govada Venkatappaiah,"R.S. No. 161/1, Mulukuduru Village And Post, Ponnur Mandal",,291,,
249,Andhra Pradesh,Guntur,"Gudibandi Sambi Reddy, S/O Subba Reddy","Gudibandivaripalem Of Kollipara Village, Kollipara Mandal",,140,77.3410569,16.850763
250,Andhra Pradesh,Guntur,"Gudibandi Subba Reddy, W/O Nagi Reddy","Gudibandivaripalem To Kollipara , Kollipara Road, 1st Ward, Gudibandivaripalem Hamlet, Kollipara Village And Mandal, Guntur",,200,80.4365402,16.3066525
251,Andhra Pradesh,Guntur,Guntur Cold Storage,"SUBBAREDDY NAGAR ANKIREDDY PALEM, NEAR CHECK POST",Suvaprasad,3250,,
252,Andhra Pradesh,Guntur,Guntur Cold Storage,"SUBBAREDDY NAGAR,ANKIREDDY PALEM",Ramesh,2833,80.3923079,16.2876751
253,Andhra Pradesh,Guntur,Hari Prasad Rural Godown ( Yaralagadda Harivara Prasad Rao ),"Narasayapalem Village, Baptala Mandal",,126,80.4681844,15.9040102
254,Andhra Pradesh,Guntur,Himagiri Cold Storage,NALLAPADU ROAD,Srimanrayanaa,3500,80.3939109,16.3063385
255,Andhra Pradesh,Guntur,Icv City Cold Storage,VINUKONDAM,Srikanth,,79.7405355,16.0498456
256,Andhra Pradesh,Guntur,Inkollu Vara Prasada Rao,"D.No.209/4, Village & Mandal : Nagaram",,471,,
257,Andhra Pradesh,Guntur,Inkollu Venkateswara Rao,"D.No.209/4, Village & Mandal : Nagaram",,420,,
258,Andhra Pradesh,Guntur,Ipur,Ippur And Vellatur,,3000,78.6654033,14.4507713
259,Andhra Pradesh,Guntur,Issac Rural Godown ( Dasi Issac ),"Narasayapalem Village, Baptala Mandal",,184,80.4681844,15.9040102
260,Andhra Pradesh,Guntur,J Balagandhi Raju,Nadikudi,,4769.62,79.7068596,16.5879495
261,Andhra Pradesh,Guntur,J Padmavati,Nadikudi,,4769.62,79.7068596,16.5879495
262,Andhra Pradesh,Guntur,Jagadamba Cold Storage,ANKIREDDY PALEM NH-5,T Naresh,,83.9275643,18.3159269
263,Andhra Pradesh,Guntur,Jai Balaji Cold Storage,Kubadpuram,,7181,79.9626354,16.4683884
264,Andhra Pradesh,Guntur,Jaibalaji Cold Storage Pvt Ltd,GUNTUR ROAD KOTANEMALIPURI VILAGE RAJUPALEM MANDAL,K.Rameshbabu,4000,79.9296871,16.4532676
265,Andhra Pradesh,Guntur,Jampani Bala Tripura Sundari Devi & Jampani Ram Mohan Rao,"R.S.No. 58-8, Mulukuduru Village, Ponnur Mandalam, Guntur District",,184.285,80.0087746,16.3905692
266,Andhra Pradesh,Guntur,Janataseva Cold Storage,"LALPURAM, ANKI REDDY PALLM, NH-5",Ramirrddy,,77.1031998,31.0306204
267,Andhra Pradesh,Guntur,Jayalakshmi Cold Storages,"AGRICULTURAL MARKET YARD PREMISES, NALLAPADU ROAD",P Srinivas,2744,80.3939109,16.3063385
268,Andhra Pradesh,Guntur,Jeevanasri Cold Storage Pvt Ltd,JONNALAGADDA GRAMAMNARASA RAO PETA,Nagaraju,,80.4576835,16.3736337
269,Andhra Pradesh,Guntur,"Jonnala Usha Jyothi , W/O Brahmananda Reddy","R&B Road From Kollipara To Gudibandivaripalem Road, 2nd Ward, Kollipara Village And Mandal",,200,80.749466,16.2872181
270,Andhra Pradesh,Guntur,JyothiswaroopaColddivison Pvt Ltd,NH5DNO9-134 ANKI REDDY PALEM,Venkatreddy,6300,80.2091128,15.9060837
271,Andhra Pradesh,Guntur,K. Somaiah,"Kondrupadu Village, Parthipadu Mandal",,9539,82.1917781,17.2294723
272,Andhra Pradesh,Guntur,K.S.R. Cold Storages Pvt Ltd,AMBAPURAM VILAGE DACHEPALLY MANDAL,Ch.Mastannaidu,5400,,
273,Andhra Pradesh,Guntur,K.Venkateswara Sarma & K.Lakshmi Prasannam,"Ananthavaram Village, Kolluru Mandal",,296.87,74.8104053,13.8631865
274,Andhra Pradesh,Guntur,Kalpana Rural Godown ( Jetti Kalpana Devi ),"Narasayapalem Village, Baptala Mandal",,124,80.4681844,15.9040102
275,Andhra Pradesh,Guntur,Kamadhenu Cold Storage,"DNO21864 DUDIPEERPANJA ST, CHOWTRA",Sivareddy,3824,,
276,Andhra Pradesh,Guntur,Kanipaka Vigneswara Cold Storage,Boppudi,,4859.4,80.1372757,16.0651147
277,Andhra Pradesh,Guntur,Kanipakavigneswara Cold Storage,NH-5 BOPUDI CHILAKALURIPET,Haribabu,6000,80.1655471,16.0944603
278,Andhra Pradesh,Guntur,Karampudi Cold Storage,Petasannegandla,,5513,79.7568107,16.4191158
279,Andhra Pradesh,Guntur,Karempudi Cold Storage Pvt Ltd,"JULLAKOL ROAD, PETASANNI GANDLAKARAMPUDI",Mallikarjunrao,4800,79.7568107,16.4191158
280,Andhra Pradesh,Guntur,Kaveri,GT ROAD,Arun,2000,74.2390965,31.8847743
281,Andhra Pradesh,Guntur,Kaveri Cold Storage,"MILK DAIRY ROAD , RAHAMATH NAGAR, HINDUPUR, , ANAN",Kiran Rao,420,,
282,Andhra Pradesh,Guntur,Kaveri Multi Purpose,NH 5 MARCHI YARD,Arun,3000,77.1031998,31.0306204
283,Andhra Pradesh,Guntur,Kolla Hanumayamma W/O Kolla Nageswara Rao,"Opposite Z.P. High School, Kakumanu Village And Mandal, Guntur District",,300,80.0087746,16.3905692
284,Andhra Pradesh,Guntur,Kommineni Cold Storage,NH5 DN O5-72 ANKIREDDY PALEM,Swamydhar,4000,83.9275643,18.3159269
285,Andhra Pradesh,Guntur,Kommineni Cold Storage,ANKIRRDDY PAKEN,Srinivasarao,8086,,
286,Andhra Pradesh,Guntur,"Kommineni Rajendra Prasad, Sy.No.47/1, Near Door No. 2-85, Yarlagaddavari Street, Kankatapalem Panchayat, Bapatla Mandal, Guntur Dist.","Kommineni Rajendra Prasad, Sy.No.47/1, Near Door No. 2-85, Yarlagaddavari Street, Kankatapalem Panchayat, Bapatla Mandal, Guntur Dist.",,170,80.0087746,16.3905692
287,Andhra Pradesh,Guntur,Kondaveedu Cold Storage,MIRCH YARDNALLAPADU ROAD,Rambabu,4000,80.3939109,16.3063385
288,Andhra Pradesh,Guntur,Kondaveeducildstorage,DNO133 MIRCHI YARD,Verayya,4000,,
289,Andhra Pradesh,Guntur,"Kumari Alapati Lakshmi Sowjanya, D/O Purnachandra Rao","Davuluru Village, Kollipara Mandal,",,219.834,,
290,Andhra Pradesh,Guntur,KurriAnnapurnammaGovindaReddy Cold Storage,ANKIREDDY PALEM NH-5,K Sambireddy,7000,83.9275643,18.3159269
291,Andhra Pradesh,Guntur,Kurriannapurna Cold Storage,NEAR MIRCHI YARD,Sambireddy,7000,,
292,Andhra Pradesh,Guntur,Kurriannapurnammagovindareddy Cold Storage Pvt Ltd,NH5 DN O5-45 ANKIREDDY PALEM,Sambireddy,5625,83.9275643,18.3159269
293,Andhra Pradesh,Guntur,Kusamanafh Cold Storage,NH 5 MARCHI YARD,Sambaivarao,,77.1031998,31.0306204
294,Andhra Pradesh,Guntur,Lakshmi Annapurna Godown(Sri Talluri Lakshmi Venkata Satyanarayana),"D.No.1210/1, Vemuru V & M., Guntur Dt",,783,80.4365402,16.3066525
295,Andhra Pradesh,Guntur,Lakshmi Balaji Cold Storage,ANKIREDDYPALEM,Balaji,,80.3923079,16.2876751
296,Andhra Pradesh,Guntur,Lakshmi Prasanna Cold Storage,Ankireddypalem,,8811.69,80.3923079,16.2876751
297,Andhra Pradesh,Guntur,Lakshminarasimha Cold Storage,ANKIREDDY PALEM VILLAGE,Satyanarayana,5438,80.3923079,16.2876751
298,Andhra Pradesh,Guntur,Lakshmiprasanna Cold Storage,"LALPURAM, NH-5",Anasuya,5000,77.1031998,31.0306204
299,Andhra Pradesh,Guntur,Laxmi Vidhya Cold Storage,LALAPURAM,Bhanu,4000,80.3282738,17.2181353
300,Andhra Pradesh,Guntur,Laxmi lavanya Cold Storage,APPADALA COMPANY ROAD LALPURAN DONKA,Satyanarayana,4500,,
301,Andhra Pradesh,Guntur,Laxminarasimha Cold Storage,"D NO 658/A 659B, 660/A ANKIREDDY PALEM VILLAGE",Venkatapathiraju,5400,80.3923079,16.2876751
302,Andhra Pradesh,Guntur,Laxmivallabha Cold Storage,NH5 LALAPURAM BY PASS ROAD,B Hanumantharao,9763,82.0031455,16.5774798
303,Andhra Pradesh,Guntur,M.Madanamohana Raju,"Karlapalem Vilage, Bapatla",,4769.62,80.4671375,15.9039445
304,Andhra Pradesh,Guntur,M/S Amulya Cold Storage (Formerly Lakshmi Balaji Cold Storage Pvt. Ltd.,Lalpuram,,4099,80.4494344,16.2868497
305,Andhra Pradesh,Guntur,M/S Boppudi Cold Storage (P) Ltd. (Promoter- Shri. R V Subba Rao),Ethukuru,,5800,,
306,Andhra Pradesh,Guntur,"M/S Brahamari Cold Storage (P) Ltd. ( Promoters- S/Shri. V P Rao, Ravi Vadlamani And Others)",Ankireddypalli,,7943,79.0072883,15.3960875
307,Andhra Pradesh,Guntur,"M/S Gurpreet Kaur, Mrs. Saroj, Harmeet Kaur, & Jaswinder Kaur","Tarn Taran,Pandori Gola",,9441,74.9574091,31.4555831
308,Andhra Pradesh,Guntur,M/S Himabindu Cold Storage Pvt. Ltd.,Nallapadu,,8480,80.3867417,16.2990649
309,Andhra Pradesh,Guntur,M/S K A G Reddy Cold Storage Pvt. Ltd.,Ankireddypalem,,10060,80.3923079,16.2876751
310,Andhra Pradesh,Guntur,M/S Kancheti Nageswara Rao & K.Venkata Rao,"Sy.No.183,Rupenguntla Village, Nekarikallu Mandal, Gunur Dt",,203,80.4365402,16.3066525
311,Andhra Pradesh,Guntur,M/S Kodali Rajyalaxmi Rural Godowns,"D.No.256/2, Vatticheruku V & M, Guntur",,182,80.4365402,16.3066525
312,Andhra Pradesh,Guntur,M/S Kommineni Cold Storage,Ankireddypalem,,8086,80.3923079,16.2876751
313,Andhra Pradesh,Guntur,M/S Lakhsmi Malleswari Cold Storage Pvt. Ltd.,Ankireddypalem,,8464,80.3923079,16.2876751
314,Andhra Pradesh,Guntur,M/S Lakshmi Narashima Cold Storage (P) Ltd. (Promoters-Shri. V S Reddy And Smt. V Atachamma),Ankireddypalli,,5438,79.0072883,15.3960875
315,Andhra Pradesh,Guntur,M/S Laxmi Durga Rice Mill,"Chinaparimi Village, Tsunduru Mandal, Guntur District",,251,80.0087746,16.3905692
316,Andhra Pradesh,Guntur,M/S Manjunath Cold Storage Pvt. Ltd.,Lalpuram,,10487,80.4494344,16.2868497
317,Andhra Pradesh,Guntur,M/S Narayanadri Cold Storage Pvt. Ltd.,Ankireddypalem,,10172.9,80.3923079,16.2876751
318,Andhra Pradesh,Guntur,M/S Om Siva Gayathri Deep Cold Storage Pvt. Ltd.,Ankireddy Palem,,7200,80.3923079,16.2876751
319,Andhra Pradesh,Guntur,M/S P.Padma Rural Godowns,"Mulpuru Village, Amarthalur Mandal",,186.12,80.6590424,16.1169266
320,Andhra Pradesh,Guntur,M/S Ponnam Vidyasri Rural Godown,"Duggirala Village, Dugirala Mandal, Guntur Dt",,346,80.4365402,16.3066525
321,Andhra Pradesh,Guntur,M/S Ramanjaneya Cold Storage Pvt. Ltd.,Ankireddy Palem,,8650,80.3923079,16.2876751
322,Andhra Pradesh,Guntur,M/S Sai Teja Godowns(Smt Maddineni Anjali Devi),"Sy No 69/A3, Door No 4-5-26/7A,Kavuru Village, Chilakaluripet",,8238,80.1656205,16.0948008
323,Andhra Pradesh,Guntur,M/S Sindhuri Cold Storage Pvt. Ltd.,Ankireddypalem,,8985,80.3923079,16.2876751
324,Andhra Pradesh,Guntur,M/S Soami Warehouse,"Sy.No.729/1, S.Uppalapadu Village, Jammalamadugu Mandal",,8211,78.3824215,14.8448555
325,Andhra Pradesh,Guntur,M/S Sravanthi Cold Storage Pvt. Ltd,Ankireddy Palem,,9350,80.3923079,16.2876751
326,Andhra Pradesh,Guntur,M/S Sri Lakshmi Lavanya Cold Storage (P) Ltd. (Promoters-S/Shri. A Satyanarayana And A S Rao),Navabpet,,8528,78.0304434,16.8979223
327,Andhra Pradesh,Guntur,M/S Sri Sai Surya Cold Storage Pvt. Ltd.,Ankireddy Palem,,7700,80.3923079,16.2876751
328,Andhra Pradesh,Guntur,M/S Sri Sai Tulasi Cold Storage Pvt. Ltd.,Ankireddypalem,,8700,80.3923079,16.2876751
329,Andhra Pradesh,Guntur,"M/S Sri. Lakshmi Venkateswara Cold Storage Pvt. Ltd. ( Promoters- S/Shri.K M Reddy, MD,K S Srinivas,Director)",Ankireddypalli,,8615,79.0072883,15.3960875
330,Andhra Pradesh,Guntur,"M/S Sri.Sai Tirumala Cold Storage (P) Ltd. ( Promoters- S/Shri. G R Rao, G V Rao And Others)",Kesanapally,,10143,,
331,Andhra Pradesh,Guntur,"M/S Sridevi Associates ( Sridevi Rural Godowns ), Partnership","S.No.216, Rajupalem,",,4815,,
332,Andhra Pradesh,Guntur,M/S Subham Maheswari Cold Storage Pvt. Ltd.,Duggirala,,7500,80.6271912,16.3273225
333,Andhra Pradesh,Guntur,M/S Tickwell Trexim Pvt. Ltd.,Ankireddypalem,,6438.35,80.3923079,16.2876751
334,Andhra Pradesh,Guntur,M/S Vemullapalli Raghunath Rural Farmers Warehouse ( Sri Vemulapalli Raghunath),"Pallikona, Bhattiprolu, Guntur",,208,80.4365402,16.3066525
335,Andhra Pradesh,Guntur,M/S Vigneswara Cold Storage,Nandigama,,10143,80.2859096,16.7724159
336,Andhra Pradesh,Guntur,M/S Visalakshi Cold Storage Pvt. Ltd.,Ankireddypalem,,8164,80.3923079,16.2876751
337,Andhra Pradesh,Guntur,M/S Viswa Cold Storage Pvt. Ltd,Ankireddypalem,,2000,80.3923079,16.2876751
338,Andhra Pradesh,Guntur,M/S. Chaitanya Industires (M/S SNM Storagesystems),"D.No.297/1, 297/2, 292/B/C, 292/B/B, 292/B/A And 296 A & B, Dokiparru (V), Medikonduru (M)",,14416,80.2989584,16.3466357
339,Andhra Pradesh,Guntur,M/S. Dhullipalla Nageswara Rao Rural Godowns,"Chinthalapudi Village, Chinthalapudi Panchayat, Ponnur Mandal, Guntur",,427,80.4365402,16.3066525
340,Andhra Pradesh,Guntur,MS Jyothi Swaroopa Cold Storage,nan,Shri P Siva Rama Krishna Reddy,7600,,
341,Andhra Pradesh,Guntur,MS K S R Cold Storage Pvt Ltd,D No 466 3 Nadikudi V Dachepalli M Guntur District,Shri K Sreenivasa,11000,79.7068596,16.5879495
342,Andhra Pradesh,Guntur,MS Vasaviratna Cold Storage Pvt Ltd,Thikkireddypalem V Parthipadu M Guntur District,Shri Kothuri Venkata Appa Rao,7000,80.3358008,16.1813812
343,Andhra Pradesh,Guntur,Mag Cold Storage,NH 05 ANKIREDDIPALEM VILLAGE,Ramanjneelu,,80.3923079,16.2876751
344,Andhra Pradesh,Guntur,Mahalaxmi Cold Storage Pvt Ltd,DURGI ROAD MACHARLA VILAGE MANDAL,S.K.Ameer,4675,79.4365006,16.4760816
345,Andhra Pradesh,Guntur,"Mandava Tirumala Rao, S/O Subba Ramaiah","Block No. 7, D. No.354/2, Govada Panchayat And Village, Amarthaluru Mandal",,69.3,,
346,Andhra Pradesh,Guntur,Mandava Venkata Ratnam,"Block No. 7, D. No.153, Govada Panchayat And Village, Amarthaluru Mandal",,172,,
347,Andhra Pradesh,Guntur,Mangalgiri,Mangalagiri Market Yard,,1000,80.5662454,16.4345712
348,Andhra Pradesh,Guntur,Manikanta Cold Storage,Kubadpuram,,8495,79.9626354,16.4683884
349,Andhra Pradesh,Guntur,Manikanta Cold Storage Pvt Ltd,KUBHADHPURAMVILAGERAJUPALEMMANDAL,Narayana,,,
350,Andhra Pradesh,Guntur,"Maredy Sambi Reddy, S/O Seshi Reddy","Panchayat Road, Thumuluru Village, Kollipara Mandal",,131.634,77.3410569,16.850763
351,Andhra Pradesh,Guntur,Mitapalli Cold Storage,NH5 ANKIREDDY PALEM,Rsrinivasarap,,83.9275643,18.3159269
352,Andhra Pradesh,Guntur,Mittapalemnarayanaswamy Cold Storage,ANKIREDDY PALEM NH-5,Prasadrao,4000,83.9275643,18.3159269
353,Andhra Pradesh,Guntur,Mohan Rural Godown ( Prathipati Mohan Babu ),"Narasayapalem Village, Baptala Mandal",,123,80.4681844,15.9040102
354,Andhra Pradesh,Guntur,Mpr Cold Storage,NH 5 MARCHI YARD,S Srikanth,,77.1031998,31.0306204
355,Andhra Pradesh,Guntur,Ms Green Holdings Inc,nan,Shri Pochampally Srinivas Rao,4454,,
356,Andhra Pradesh,Guntur,Ms Laxmi Vallabha Cold Storage P Ltd,nan,Shri A Babu Rao,9075,,
357,Andhra Pradesh,Guntur,Ms Palanadu Cold Storage,Rentachintala Village Guntur Dist,Ch Madhu Babu,7000,79.5524538,16.5544667
358,Andhra Pradesh,Guntur,Ms Uday Agro Technology Pvt Ltd,Sy No 66 B Etukur Village Old Guntur Guntur Distt,Shri J K Praveena Kumari,5000,80.4467589,16.2896415
359,Andhra Pradesh,Guntur,Msr Cold Storage,ETUKURU ROAD,Shankar Rao,,80.4405326,16.2800938
