,Location Name,Longitude,Latitude
595,Uppaluru Village,80.7761688,16.4848125
596,Uppaluru Village,80.7761688,16.4848125
597,Uppaluru Village,80.7761688,16.4848125
598,Nidamanuru Mandal,79.3668006,16.8220976
599,Nidamanuru Mandal,79.3668006,16.8220976
600,Nidamanuru Mandal,79.3668006,16.8220976
601,Nidamanuru Mandal,79.3668006,16.8220976
602,nan,,
603,6-62 RAYTHUPET NANDIGAMMA,80.2901487,16.7652868
604,Enikepadu/Vijayawada,80.7057622,16.5142013
605,GOLLPUDI,80.5827599,16.5400016
606,NAVA BPET,,
607,Mandal : Kruthivennu,81.3603788,16.3791762
608,Kankipadu Mandal,,
609,Uppaluru Village,80.7761688,16.4848125
610,nan,,
611,Kaikaluru,81.2129374,16.5527275
612,NANDIHAM,,
613,Kanchikacherla Market Yard,80.390432,16.6833153
614,Nidamanuru/Krishna,80.7203035,16.5094491
615,106/2 A MYLAVARAM ROAD OPP-LDA KONDAPALLY,80.8450595,16.7914644
616,RAYANAPADU VIJAYAADA,80.5688428,16.5710275
617,Vijayawada Rural Mandal,74.7765946,13.5877883
618,Chillakallu Gram Panchayat,80.1386714,16.8935957
619,Chillakallu Gram Panchayat,80.1386714,16.8935957
620,Chillakallu Gram Panchayat,80.1386714,16.8935957
621,Gollapudi,80.5827599,16.5400016
622,Gundaram,78.0644799,18.7171449
623,Chillakallu Gram Panchayat,80.1386714,16.8935957
624,Boppudi,80.1372757,16.0651147
625,Toranaguntapalem,,
626,Torraguntapalem,80.1512317,16.8956612
627,Ambarupeta,80.385844,16.9211273
628,Nandivada Mandal,,
629,Nandigama,80.2859096,16.7724159
630,Nandigama,80.2859096,16.7724159
631,Gollapudi,80.5827599,16.5400016
632,Nandigama,80.2859096,16.7724159
633,Chillakallu Gram Panchayat,80.1386714,16.8935957
634,District : Krishna Vijayawada Rural Mandal,80.6480153,16.5061743
635,Krishna District,80.7214417,16.6099914
636,Nandivada Mandal,,
637,nan,,
638,Keesara Distt Krishna,80.3235373,16.7186661
639,16-139 VINAY NAGAR AUTO NAGAR VIJAYWADA,80.6779426,16.5016969
640,Bantumilli Market Yard,81.2722427,16.3696665
641,Keesara Distt Krishna,80.3235373,16.7186661
642,Kankipadu Mandal,,
643,nan,,
644,Nidamanuru Mandal,79.3668006,16.8220976
645,Nidamanuru Mandal,79.3668006,16.8220976
646,Nidamanuru Mandal,79.3668006,16.8220976
647,PENUGAN CHIPROLU,80.2476664,16.9039002
648,Nawabpet Village Penuganchiprolu Mandal Krishna Dist,80.2316775,16.8195101
649,nan,,
650,RAYANPADU ROAD PO-GOLLAPUDI,80.5762473,16.5418979
651,Thotacherla,80.2505716,16.8147014
652,VIL-TOTACHARLAPENUGANCHI PROLU MANDALNEAR NANDIGAM,,
653,NANDIGAMA TOWN NANDIGAMA MANDAL,80.2859096,16.7724159
654,7-491/1 TGPALEM VILAGE JAGGAIAHPET MANDAL,80.103347,16.898534
655,PLANT[At]SANDHYAAQUACOM,,
656,DHURGA NAGAR,88.4149401,22.6493171
657,Guduru Mandal,74.9070916,13.1495827
658,Gudivada,80.9931388,16.4344461
659,Nidamanuru/Krishna,80.7203035,16.5094491
660,Krishna District,80.7214417,16.6099914
661,Kankipadu Mandal,,
662,RS No.207-2/P At Nearest Door No.4-120 Ganguru Village & Panchayat Penamaluru Mandal Krishna District,80.7300446,16.4669025
663,Challapalli (M).,80.9328775,16.1167394
664,NH-9 KEESARA VILLKANCHI KACHERLA MANDAL,77.4658481,17.6924784
665,Krishna District,80.7214417,16.6099914
666,Pamarru/Krishna,80.9608356,16.3228769
667,Krishna Dist.,80.7214417,16.6099914
668,Munagacherla Village Nandigama Mandal Krishna Dist,80.2620418,16.7952819
669,Krishna Dist.,80.7214417,16.6099914
670,nan,,
671,NANDI GAMMA,80.2859096,16.7724159
672,NHK[Dot]HARI007[At]GMAIL[Dot]COM,,
673,VATSAVAI VILAGE MANDAL,80.2445234,16.9803242
674,ANUMANCHIPALLY VILAGE JAGGAIAHPETA MANDAL,80.103347,16.898534
675,THORAGUNTA PALEM VILAGE JAGGIAHPETA MANDAL,80.103347,16.898534
676,MILKP ROJECT CHITTI NAGAR VIJAYWADA,80.5986914,16.5308282
677,Gudivada,80.9931388,16.4344461
678,Gudivada,80.9931388,16.4344461
679,Gudivada,80.9931388,16.4344461
680,Gudivada,80.9931388,16.4344461
681,nan,,
682,nan,,
683,Munagacharla,80.2620418,16.7952819
684,BESIDE NH-9 MUNAGACHERLA VILL-NANDIGAMA MANDAL,80.272293,16.7840869
685,Gollapudi And Kankipadu Market Yard,80.7679058,16.4343545
686,SURAYAPALEMPO-GOLLAPUDI,80.5827599,16.5400016
687,ELURU RO,81.0952431,16.7106604
688,KESARA NH9 KANVHADAL,77.6205846,28.7021006
689,Allagada,78.5127559,15.1305389
690,nan,,
691,Allagada,78.5127559,15.1305389
692,Kurnool District,78.1108279,15.6443434
693,KOILAKUNRL,78.3161236,15.2325828
694,EAMMI,,
695,MCH HOSPITAL,,
696,NAVATH TRUST POST,,
697,HARIJANAWADA NANDYAL,78.4853125,15.4639375
698,EMMAI,,
699,Dornipadu Mandal,78.4492191,15.2063057
700,Dornipadu Mandal,78.4492191,15.2063057
701,nan,,
702,MARKET ROAD,,
703,Kurnool Dist.,78.1108279,15.6443434
704,Koilkuntla Village,78.3161236,15.2325828
705,Kurnool District,78.1108279,15.6443434
706,nan,,
707,,,
708,,,
709,Kurnool District,78.1108279,15.6443434
710,Kurnool District,78.1108279,15.6443434
711,Gospadu Mandal,78.4166456,15.3566821
712,nan,,
713,Kurnool District,78.1108279,15.6443434
714,Banaganapalli Village And Mandal,78.2279193,15.318372
715,Kurnool District,78.1108279,15.6443434
716,Dornipadu Mandal,78.4492191,15.2063057
717,,,
718,,,
719,0891-2558162,,
720,KIRAN[Dot]YERRAM[At]GMAIL[Dot]COM,,
721,,,
722,MURALIKRISHNA[Dot]MBA[At]GMAIL[Dot]COM,,
723,Koilakunta,78.3161236,15.2325828
724,AYYAPPA TEMPLE,77.0820015,9.4320761
725,,,
726,Village & Mandal : Gudur,,
727,Kurnool Dist.,78.1108279,15.6443434
728,Nandyal Mandal,78.487285,15.4776876
729,Sanjamala Mandal,78.2994969,15.1476221
730,Kurnool District,78.1108279,15.6443434
731,,,
732,Kurnool District,78.1108279,15.6443434
733,Kurnool,78.0372792,15.8281257
734,Nandyal Road,78.2692804,15.8420763
735,Nandyal Road,78.2692804,15.8420763
736,Uyyalawada Mandal,78.3966865,15.1010766
737,Kurnool Dist,78.1108279,15.6443434
738,Kurnool District,78.1108279,15.6443434
739,Kurnool District,78.1108279,15.6443434
740,Kurnool,78.0372792,15.8281257
741,Rudravaram Mandal,78.6046022,15.2413503
742,Kurnool Dist.,78.1108279,15.6443434
743,Kurnool District,78.1108279,15.6443434
744,Nandyal Taluk,78.487285,15.4776876
745,Banaganapalle Mandal,78.2279193,15.318372
746,Dornipadu Mandal,78.4492191,15.2063057
747,Banaganapalli Village And Mandal,78.2279193,15.318372
748,,,
749,Kurnool District,78.1108279,15.6443434
750,Nandyal Mandal,78.487285,15.4776876
751,Nandavaram Mandal,,
752,Alur,75.9913141,12.979283
753,Kurnool District,78.1108279,15.6443434
754,Kurnool,78.0372792,15.8281257
755,Kurnool District,78.1108279,15.6443434
756,Gospadu Mandal,78.4166456,15.3566821
757,Jupadu Bunglow,78.3856447,15.8656956
758,Sudepalle/Kurnool,77.9274578,15.4909073
759,,,
760,Kalugotla/Kurnool,78.3508594,15.2848901
761,Owk Village And Mandal,,
762,Dornipadu,78.4492191,15.2063057
763,Nandyal Mandal,78.487285,15.4776876
764,Gulladurthy/Kurnool,78.354355,15.1632676
765,Kurnool-Kadapa Road,78.0372792,15.8281257
766,NASIRSBM[At]GMAIL[Dot]COM,,
767,Nandavaram Mandal,,
768,Nandyal Mandal,78.487285,15.4776876
769,Kurnool District,78.1108279,15.6443434
770,346/6A Sanjamala Village And Mandal Kurnool District,78.2994969,15.1476221
771,Sudepalle/Kurnool,77.9274578,15.4909073
772,,,
773,Kurnool District,78.1108279,15.6443434
774,Kurnool District,78.1108279,15.6443434
775,Nallagatla/Kurnool,78.5009102,15.215247
776,Santhajuturu/Kurnool,78.0372792,15.8281257
777,Kurnool Dist,78.1108279,15.6443434
778,Dornipadu Mandal,78.4492191,15.2063057
779,Kurnool District,78.1108279,15.6443434
780,Sirivel Mandal,78.5338597,15.3197774
781,Kurnool,78.0372792,15.8281257
782,Nandyal Mandal,78.487285,15.4776876
783,Kurnool Dt,78.1108279,15.6443434
784,Nandyal Mandal,78.487285,15.4776876
785,Banaganapalli Village And Mandal,78.2279193,15.318372
786,Gospadu Mandal,78.4166456,15.3566821
787,Mahanandi Mandal,,
788,Kurnool,78.0372792,15.8281257
789,Koilkuntla Mandal,78.3161236,15.2325828
790,Kurnool District,78.1108279,15.6443434
791,Sudepalle/Kurnool,77.9274578,15.4909073
792,Velgode,78.574602,15.7183119
793,Gospadu,78.4166444,15.3566805
794,Mandal : Nandikotkur,78.2649533,15.8555909
795,Kurnool Dist.,78.1108279,15.6443434
796,Bandi Atmakru (M),78.5222961,15.580406
797,Kurnool,78.0372792,15.8281257
798,Sirivilla Mandal,78.5338597,15.3197774
799,Sanjamala (M),78.2994969,15.1476221
800,Rudravaram Mandal,78.6046022,15.2413503
801,Adoni,77.2758833,15.6318824
802,nan,,
803,nan,,
804,10 Sy No 167 2A Munagalapadu V Kurnool Dist,78.0011088,15.8592397
805,DHONI,,
806,MARKET ADONI,77.2758833,15.6318824
807,Kurnool District,78.1108279,15.6443434
808,GADIYARAM CENTRE,79.6794971,15.7699737
809,OPP BUS STAND,75.5897084,31.3127127
810,nan,,
811,Nandavaram Mandal,,
812,nan,,
813,nan,,
814,nan,,
815,nan,,
816,nan,,
817,nan,,
818,AILURU METTA NANDYLA,78.487285,15.4776876
819,Nandikotkur,78.2649533,15.8555909
820,Nandyal Mandal,78.487285,15.4776876
821,District : Kurnool,78.1108279,15.6443434
822,Uyylawada Mandal,78.3966865,15.1010766
823,Koilkuntla Village And Mandal,78.3161236,15.2325828
824,Allagada Mandal,78.5031743,15.1348056
825,Allagada Mandalam,78.5031743,15.1348056
826,Koilkuntla,78.3161236,15.2325828
827,NH18,86.4358831,22.6362319
828,Sanjamala Mandal,78.2994969,15.1476221
829,,,
830,Kurnool,78.0372792,15.8281257
831,NANDYAL,78.487285,15.4776876
832,nan,,
833,Rudravaram Mandal,78.6046022,15.2413503
834,nan,,
835,nan,,
836,,,
837,Kurnool District,78.1108279,15.6443434
838,Madire/Kurnool,77.2121169,15.647817
839,Mandal Koilkuntla,78.3161236,15.2325828
840,Kurnool District,78.1108279,15.6443434
841,Kurnool District,78.1108279,15.6443434
842,Kurnool Dist,78.1108279,15.6443434
843,Sambavaram Village,78.4936632,15.4124784
844,Nandyal Mandal,78.487285,15.4776876
845,Nandikotkur,78.2649533,15.8555909
846,Kurnool Dist,78.1108279,15.6443434
847,ADONI,77.2758833,15.6318824
848,Kurnool,78.0372792,15.8281257
849,Peddapadu/Kurnool,77.9810028,15.8059313
850,Nandikotkur/Kurnool,78.2649533,15.8555909
851,Nandyal,78.487285,15.4776876
852,Koilkuntla Mandal,78.3161236,15.2325828
853,Nandyal Mandal,78.487285,15.4776876
854,Kurnool District],78.1108279,15.6443434
855,Kurnool District,78.1108279,15.6443434
856,Gospadu Mandal,78.4166456,15.3566821
857,Atmakur Mandal,,
858,Kurnool,78.0372792,15.8281257
859,Sanjamala Mandal,78.2994969,15.1476221
860,Kurnool Dist,78.1108279,15.6443434
861,Kurnool District,78.1108279,15.6443434
862,Allagadda Vill Mandal Kurnool Dist,78.5127559,15.1305389
863,SEGHU COMPLEX,,
864,Nandyal,78.487285,15.4776876
865,Sirivella Mandal Kurnool,78.5338597,15.3197774
866,CHINNAKANDUKUR ROAD,79.0176551,17.6016811
867,Kurnool Dist.,78.1108279,15.6443434
868,EAMMIGANOOR,77.4719551,15.7734175
869,Kurnool District,78.1108279,15.6443434
870,Kurnool,78.0372792,15.8281257
871,BANGANPALLE,78.2279193,15.318372
872,Kurnool District,78.1108279,15.6443434
873,Kothapally/Kurnool,78.3251902,15.1351347
874,Inkollu & Pusapadu,80.2284844,15.9038848
875,J. Pangulur,,
876,VELGATURU VILAGE PONNALURU MANDAL,79.1718731,18.8458347
877,nan,,
878,Prakasam District,79.560344,15.348463
879,Upputur,80.2887736,15.952998
880,UPPUTURVILAGEPARCHURUMANDAL,,
881,PAMIDIPADU ROAD RAVI NUTRHALA KORISAPADU,80.1078799,15.6941826
882,EDUMUDI ROAD UPPUGUNDURU,80.1684258,15.6705674
883,China Ganjam Market Yard,80.2418578,15.6929955
884,Cumbum Market Yard,77.2843835,9.7347251
885,Darsi And Kurichedu Market Yard,79.5773632,15.9047135
886,Madipadu Mandal Prakasam,80.0214829,15.6206676
887,Madipadu Mandal Prakasam,80.0214829,15.6206676
888,KESINENIPALLY VILAGE TRIPARANTAKAM MANDAL,79.4560047,16.001235
889,,,
890,Giddalur Market Yard,78.9349705,15.3847257
891,Inkollu,80.1944375,15.8283739
892,306/2 306/3 SURAVARAPALLE VILLAGE,,
893,Nayanapalli Village / Vetapalem Mandal,80.3057484,15.7823353
894,Madipadu Mandal,,
895,Kandukur Market Yard,79.9048922,15.2161475
896,Kanigiri Market Yard,79.5069344,15.4048553
897,Madipadu Mandal Prakasam,80.0214829,15.6206676
898,Madipadu Mandal Prakasam,80.0214829,15.6206676
899,Prakasam District,79.560344,15.348463
900,Prakasam,79.560344,15.348463
901,Madipadu Mandal,,
902,Prakasam District,79.560344,15.348463
903,NAGULUPPALAPADU VILAGE MANDAL,80.1114512,15.6394647
904,Karamchedu Mandal,80.3162572,15.8847028
905,Karamchedu Mandal,80.3162572,15.8847028
906,PARCHUR ROAD,80.2767779,15.9684068
907,Prakasam District,79.560344,15.348463
908,Singarayakonda Market Yard,80.0150777,15.2467176
909,Nagupalem,,
910,NAGULA PALEM VILAGE PARCHUR MANDAL,80.2728588,15.9546319
911,NEAR MARKET YARD ROAD ONGOLE,80.049922,15.5057232
912,Inkollu,80.1944375,15.8283739
913,PERNAMITTA VILAGE S NPADU MANDAL,80.0115701,15.5284503
914,nan,,
915,Suravarapupalli,80.1414627,16.0318943
916,Uppugundur,80.1684258,15.6705674
917,Madipadu Mandal,,
918,Prakasam Dt,79.560344,15.348463
919,Pernamitta,80.0115701,15.5284503
920,Mukthinuthalapadu,80.0576834,15.5377821
921,Yedugundlapadu,80.049301,15.5634751
922,Mukthinuthalapadu,80.0576834,15.5377821
923,Parchoor,80.2767779,15.9684068
924,Tangutur,80.0346878,15.3417343
925,Prakasam,79.560344,15.348463
926,Addanki,79.9714467,15.8148706
927,Pernamitta,80.0115701,15.5284503
928,Throvagunta,80.0576834,15.5522666
929,Gundalapalli,78.7419528,12.9801557
930,Tanguturu Mandal,80.0346878,15.3417343
931,Sy No 246 A Ganapavaram V Tripurantakam M Prakasham Dist,79.4746284,16.0361282
932,Somavarappadu V Medarametla Prakasham District,80.0273939,15.7203593
933,nan,,
934,nan,,
935,Pusalapadu Gram Panchay Prakasam Distt,79.0969841,15.5009017
936,nan,,
937,Santhanuthalapadu,79.9413199,15.5425351
938,Singarayakonda,80.0205089,15.2476081
939,SOUTH BY PASS ROAD SHINGARAYA KOND,,
940,Dornala Market Yard,79.0955723,15.9072455
941,S. Maguluru,,
942,nan,,
943,nan,,
944,SANTANOOTALAPADU,79.9413199,15.5425351
945,Prakasam,79.560344,15.348463
946,Nayanapalli Village / Vetapalem Mandal,80.3057484,15.7823353
947,MUKTI NUTALAPADU VILAGE,80.2301487,15.9348116
948,Ongole And Vuppugundru Market Yard,80.049922,15.5057232
949,THROVAGUNTA VILAGE ONGOLE MANDAL,80.0576834,15.5522666
950,Nayanapalli Village / Vetapalem Mandal,80.3057484,15.7823353
951,LNKOLLU ROAD PARCHUR VILAGE & MANDAL,80.1438126,15.9279297
952,NAGULUP PALAPADU VILAGE MANDAL,80.1114512,15.6394647
953,ADDANKI VILAGE MANDAL ONGOL ROAD,79.9181672,15.5652845
954,Nayanapalli Village / Vetapalem Mandal,80.3057484,15.7823353
955,Naguluppalapadu,80.1114512,15.6394647
956,RAVI N,,
957,Parchur Mandal,80.2767779,15.9684068
958,Prakasam District,79.560344,15.348463
959,Karamchedu Mandal,80.3162572,15.8847028
960,Edugundipadu/Prakasam,,
961,Keerthipadu/Prakasam,80.0293896,15.6433437
962,Mukthinuthalapadu/Prakasam,80.0576834,15.5377821
963,Mukthinuthalapadu/Prakasam,80.0576834,15.5377821
964,Naganola/Prakasam,,
965,Prakasam Dt,79.560344,15.348463
966,Prakasam Dt.,79.560344,15.348463
967,Prakasam Dt.,79.560344,15.348463
968,Prakasam Dt.,79.560344,15.348463
969,Prakasam Dt.,79.560344,15.348463
970,Prakasam Dt,79.560344,15.348463
971,Prakasam Dist.,79.560344,15.348463
972,Prakasam Dist,79.560344,15.348463
973,Prakasam,79.560344,15.348463
974,YEDUGUNDCA PADU,,
975,SANTHANOOTALAPADU VILAGE & MANUAL,79.9413199,15.5425351
976,Prakasm District,79.560344,15.348463
977,Prakasam Dt.,79.560344,15.348463
978,Prakasam Dt.,79.560344,15.348463
979,Prakasam Dt.,79.560344,15.348463
980,Prakasam Dt.,79.560344,15.348463
981,Korispadu Mandal,80.042722,15.7525204
982,Korisepadu Mandal,80.042722,15.7525204
983,VANKAYALAPADU VILLAGE EINKOLE MANDAL PUSAPADU ADDA,80.2223596,15.9117451
984,EDUMUDI ROAD UPPUGONDURU VILAGE NAGULUPPALAPADU MA,80.1114512,15.6394647
985,YENDLUR DONKA PERNA MITTA,,
986,NH-5 THROVAGUNTA ONGOLE,80.0558551,15.55229
987,PARCHOOR VILAGE MANDAL INKOLLU ROAD,80.1438126,15.9279297
988,ONDUTLA VILAGE BEST AVARIPET MANDAL,79.1026315,15.5503073
989,LAXMIPURAM VILAGE PODILI MANDAL,79.6181592,15.6069505
990,Nayanapalli Village / Vetapalem Mandal,80.3057484,15.7823353
991,Prakasam District,79.560344,15.348463
992,MUKTINOOTALAPADU VILAGE ONGOLU MANDAL,80.049922,15.5057232
993,Nayanapalli Village / Vetapalem Mandal,80.3057484,15.7823353
994,nan,,
995,INKOLLU VILAGE MANDAL KONIKI ROAD,80.0700171,15.7875971
996,Mukyhinuthalapadu,80.0576834,15.5377821
997,NEAR MARKET YARD ONGOL,,
998,Prakasam District,79.560344,15.348463
999,NH5 RAJUPALEM VILAGE MARTUR MANDAL,80.1085206,16.0057834
1000,Rajupalem,79.2445265,14.2319201
1001,TUPILLI PALEM,,
1002,NARAYANA REDDY PETA,80.0506981,14.4677602
1003,TUPALLI PALEM,,
1004,TUPILI PALEM,,
1005,NARAYANA REDDY PETA,80.0506981,14.4677602
1006,VAKADU MANDALEM,80.068424,14.0021277
1007,POTTE PALEM VALAR,,
1008,VAKADU MANDALEM,80.068424,14.0021277
1009,5STAR AKNVA,,
1010,Kotaboombali Mandal,84.162498,18.520034
1011,Srikakulam,83.8938018,18.2949165
1012,Amadalavalsa,83.902951,18.4101166
1013,Rajam Panchayat,83.660774,18.4497303
1014,Srikakulam,83.8938018,18.2949165
1015,Srikakulam,83.8938018,18.2949165
1016,Munasabpeta,83.9512721,18.3341039
1017,Kotaboombali Mandal,84.162498,18.520034
1018,Palasa,84.4109252,18.7723549
1019,Gospadu (M),78.4166444,15.3566805
1020,CHELLURU,81.9916586,16.8092991
1021,Palasa,84.4109252,18.7723549
1022,Rajam Panchayat,83.660774,18.4497303
1023,VEDMATHACOLDSTORGE,,
1024,PEDAPADU,81.038783,16.64175
1025,nan,,
1026,ANAKAPAL,,
1027,Tallavalasa,83.4032804,17.9034148
1028,Dibba Street Gavarapalem Anakapalli V Visakhapatnam District,83.0129244,17.6831783
1029,08562- 244149,-74.5814773,40.0723409
1030,Visakhapatnam District,82.7347142,17.7240124
1031,APPARAO[At]CORNCLUB[Dot]INFO,,
1032,RAJUVVN171[At]YAHOO[Dot]CO[Dot]IN,,
1033,Vizag-530008,83.2746836,17.7343985
1034,Navel Base Port - 530014,83.277359,17.6785358
1035,Vizianagaram Mandal,83.3955506,18.1066576
1036,Vizianagaram,83.3955506,18.1066576
1037,Vizianagaram Mandal,83.3955506,18.1066576
1038,Vizianagaram Mandal,83.3955506,18.1066576
1039,Mutcherlavalasa,83.2960831,18.4546713
1040,Vizianagaram Mandal,83.3955506,18.1066576
1041,Gajularega,83.4009712,18.1270587
1042,nan,,
1043,Tanuku Mandal,81.6868177,16.7541306
1044,Tanuku Mandal,81.6868177,16.7541306
1045,Tanuku Mandal,81.6868177,16.7541306
1046,Tanuku Mandal,81.6868177,16.7541306
1047,Vamguru Eluru Mandal,81.0952431,16.7106604
1048,Vamguru Eluru Mandal,81.0952431,16.7106604
1049,West Godavri District,81.3399414,16.9174181
1050,Tanuku Mandal,81.6868177,16.7541306
1051,West Godavari,81.3399414,16.9174181
1052,Vamguru Eluru Mandal,81.0952431,16.7106604
1053,Palakol,81.7253474,16.5179401
1054,Nidadavolu Mandal,81.6634478,16.8970864
1055,Nidadavolu Mandal,81.6634478,16.8970864
1056,Vamguru Eluru Mandal,81.0952431,16.7106604
1057,Narsapur Mandal,78.2829603,17.7386289
1058,Mandal:Ungutur,81.4230383,16.8218926
1059,West Godavari District,81.3399414,16.9174181
1060,Akividu (M),81.3767431,16.5817724
1061,Akividu (M),81.3767431,16.5817724
1062,Akividu (M),81.3767431,16.5817724
1063,Akividu (M),81.3767431,16.5817724
1064,Akividu,81.3767431,16.5817724
1065,Nidadavolu Mandal,81.6634478,16.8970864
1066,Nidadavolu Mandal,81.6634478,16.8970864
1067,Narsapur Mandal,78.2829603,17.7386289
1068,Akividu,81.3767431,16.5817724
1069,Mandal: Tanuku,81.6769714,16.7565815
1070,Tadepalligudem Mandal,81.5258027,16.815269
1071,Tadepalligudem Mandal,81.5258027,16.815269
1072,West Godavari District,81.3399414,16.9174181
1073,Tadepalligudem Mandal,81.5258027,16.815269
1074,Nidadavolu Mandal,81.6634478,16.8970864
1075,Tadepalligudem Mandal,81.5258027,16.815269
1076,West Godavari District,81.3399414,16.9174181
1077,West Godavari,81.3399414,16.9174181
1078,West Godavari District,81.3399414,16.9174181
1079,West Godavari,81.3399414,16.9174181
1080,Tadepalligudem,81.5316033,16.8072523
1081,Akividu,81.3767431,16.5817724
1082,West Godavari,81.3399414,16.9174181
1083,Palakollu,81.7253474,16.5179401
1084,West Godavari,81.3399414,16.9174181
1085,Tadepalligudem Mandal,81.5258027,16.815269
1086,Akividu,81.3767431,16.5817724
1087,Tanuku Mandal,81.6868177,16.7541306
1088,Ganapavaram Mandal,,
1089,West Godavari,81.3399414,16.9174181
1090,Nidadavolu Mandal,81.6634478,16.8970864
1091,Vamguru Eluru Mandal,81.0952431,16.7106604
1092,Vamguru Eluru Mandal,81.0952431,16.7106604
1093,Ganapavaram Mandal,,
1094,Mandal : Tanuku,81.6769714,16.7565815
1095,West Godavari District,81.3399414,16.9174181
1096,West Godavari District,81.3399414,16.9174181
1097,Nidadavolu Mandal,81.6634478,16.8970864
1098,Nidadavolu Mandal,81.6634478,16.8970864
1099,Nidadavolu Mandal,81.6634478,16.8970864
1100,Nidadavolu Mandal,81.6634478,16.8970864
1101,Bhimavaram Mandal,81.521241,16.544893
1102,West Godavri,81.3399414,16.9174181
1103,Velivennu,81.687621,16.8416183
1104,West Godavri District,81.3399414,16.9174181
1105,West Godavari District,81.3399414,16.9174181
1106,West Godavri District,81.3399414,16.9174181
1107,Tadepalligudem,81.5316033,16.8072523
1108,West Godavari District,81.3399414,16.9174181
1109,West Godavari Dist,81.3399414,16.9174181
1110,Velpur/West Godavari,81.6684208,16.7161242
1111,Velpur/West Godavari,81.6684208,16.7161242
1112,W G District,81.3399414,16.9174181
1113,Tanuku Mandal,81.6868177,16.7541306
1114,West Godavari Dist,81.3399414,16.9174181
1115,Bhimvaram,81.521241,16.544893
1116,Velpur/West Godavari,81.6684208,16.7161242
1117,West Godavari Dt.,81.3399414,16.9174181
1118,W.Godavari,,
1119,West Godavari District,81.3399414,16.9174181
1120,West Godavari District,81.3399414,16.9174181
1121,West Godavari Dist.,81.3399414,16.9174181
1122,West Godavari,81.3399414,16.9174181
